timestamp_utc,datetime_stamp_pacific,C-02_avg_winding_temp(C),C-04_avg_winding_temp(C),C-05_avg_winding_temp(C),C-06_avg_winding_temp(C),C-07_avg_winding_temp(C),C-02_total_current(A),C-04_total_current(A),C-05_total_current(A),C-06_total_current(A),C-07_total_current(A),C-02_avg_cooling_water_flow(gal/min),C-04_avg_cooling_water_flow(gal/min),C-05_avg_cooling_water_flow(gal/min),C-06_avg_cooling_water_flow(gal/min),C-07_avg_cooling_water_flow(gal/min),C-02_avg_cooling_water_temp(C),C-04_avg_cooling_water_temp(C),C-05_avg_cooling_water_temp(C),C-06_avg_cooling_water_temp(C),C-07_avg_cooling_water_temp(C),C-02_avg_cooling_air_out_temp(C),C-04_avg_cooling_air_out_temp(C),C-05_avg_cooling_air_out_temp(C),C-06_avg_cooling_air_out_temp(C),C-07_avg_cooling_air_out_temp(C)
2018-03-12T06:00:00Z,3/11/2018 23:00,69.37885079,66.73864733,66.1515471,64.24441307,62.4676113,7910.034037,7898.396278,7882.213778,7863.795056,7856.339907,208.5286296,209.2731852,184.6536111,198.6434722,204.9327685,16.23294637,16.1643201,18.44594791,17.16359465,16.68828316,29.59787965,28.88495403,31.16126626,29.16148802,31.55340372
2018-03-12T07:00:00Z,3/12/2018 0:00,65.67588804,64.32981063,62.60283744,61.11223768,58.97967912,6092.675824,6100.091593,6106.900153,6101.019861,6080.54294,208.5358125,208.8124722,181.4872917,198.8164491,200.1256736,16.1079008,16.21911874,18.45975898,17.07335037,16.73246437,29.2506179,28.90405788,30.9808678,28.94987587,31.28043233
2018-03-12T08:00:00Z,3/12/2018 1:00,66.46931161,65.42483369,63.7946244,62.1815803,60.1318337,8606.289292,8603.506542,8604.63325,8574.066167,8563.196792,208.0150208,207.7474583,178.213375,198.6541667,196.5592083,15.9380348,16.15207755,18.56077487,16.94970868,16.7802003,28.85284704,28.73543797,30.87435152,28.73675044,31.14178526
2018-03-12T09:00:00Z,3/12/2018 2:00,64.53606671,63.84422361,61.89333727,60.55404433,58.29740493,5515.721667,5519.660667,5521.620958,5519.475333,5512.815042,208.2725,206.9899583,178.5141458,198.7066458,196.5541458,15.87930297,16.20769937,18.51913493,16.95687034,16.74861953,28.79766796,28.79794158,30.85998071,28.74503121,31.10479051
2018-03-12T10:00:00Z,3/12/2018 3:00,63.23257194,62.69645723,60.95821696,59.4739103,57.32350272,7532.381958,7532.819833,7529.275875,7495.62675,7482.283333,208.2625,207.7250417,173.7374792,198.7016875,190.3724792,15.61198935,15.96363955,18.5965619,16.72415201,16.83850505,28.22572653,28.29358438,30.62972489,28.28578314,30.82394961
2018-03-12T11:00:00Z,3/12/2018 4:00,68.92081326,68.24069114,66.74280836,65.03366406,63.05310138,9606.48375,9640.879625,9620.857167,9557.491542,9604.975417,207.8816458,207.9074792,179.455,198.5108333,199.2175208,15.83862117,16.13349923,18.50686567,17.00835757,16.70204133,28.7327532,28.84942452,30.94758444,28.8938129,31.29214036
2018-03-12T12:00:00Z,3/12/2018 5:00,66.75722193,66.3922438,64.31151407,63.03987694,60.75048479,6274.468042,6277.750625,6271.01975,6254.235667,6250.419792,208.0375,208.0125208,184.0391667,198.9366875,204.9808125,16.09916162,16.44898826,18.44297808,17.29373273,16.70302585,29.20319326,29.32409517,31.12121342,29.34126108,31.49344314
2018-03-12T13:00:00Z,3/12/2018 6:00,70.63704076,70.15858977,68.31599484,66.81612449,64.67110251,10079.54663,10121.97813,10099.98092,10020.96979,10085.58646,207.6566875,207.3858333,185.2583542,198.4574792,207.5858125,16.14510879,16.51564974,18.44440531,17.36744493,16.67466904,29.35558448,29.53704605,31.23643644,29.55836918,31.68936657
2018-03-12T14:00:00Z,3/12/2018 7:00,72.25234006,71.89702194,69.51213155,68.37149238,65.98211149,8523.65075,8548.980083,8528.014667,8474.396708,8512.411833,207.4316667,207.0375,192.5158125,198.3700208,217.6000625,16.40800507,16.79213634,18.25490517,17.65304094,16.51070597,30.10263648,30.28584411,31.57562165,30.30418854,32.16925513
2018-03-12T15:00:00Z,3/12/2018 8:00,73.90466331,73.6145404,70.99500799,69.94385429,67.48961242,9596.327958,9635.228208,9615.017,9515.263333,9606.99325,207.2958125,206.7333333,195.7408542,198.3733125,222.0616667,16.56989944,16.96758453,18.24900351,17.82713653,16.49252218,30.46359514,30.67327629,31.69376074,30.65462421,32.3551574
2018-03-12T16:00:00Z,3/12/2018 9:00,75.16126023,74.98165687,71.97949879,71.21335561,68.49002305,9267.751042,9308.780333,9294.016417,9218.069167,9279.011625,207.5766875,206.8875,200.1166667,198.5791667,227.9207917,16.70831739,17.15472668,18.15985658,18.04393961,16.47028943,30.87432081,31.11783711,31.8593983,31.07138757,32.60236192
2018-03-12T17:00:00Z,3/12/2018 10:00,74.74270683,74.71254695,71.34047254,70.9005537,67.87391408,9027.155125,9062.860375,9049.376958,9006.031375,9030.406875,207.7475417,206.9125208,201.2583125,198.7208125,231.1924792,16.80139126,17.27592552,18.14081389,18.09258042,16.36201905,31.05440269,31.32021215,31.89676659,31.24812811,32.59518166
2018-03-12T18:00:00Z,3/12/2018 11:00,74.92770145,74.95912008,71.35244556,71.16490732,67.87987579,8732.422333,8762.664792,8751.886292,8723.227875,8730.009958,207.7799375,206.8416458,201.9875,198.705875,232.1733542,16.87162756,17.39382211,18.14083285,18.18361107,16.35657295,31.15389777,31.43288892,31.8760153,31.36195424,32.54778535
2018-03-12T19:00:00Z,3/12/2018 12:00,68.60023382,68.4635136,64.87569148,64.76551691,61.42134954,5580.567667,1408.601458,5598.6725,896.331625,5581.307375,198.7900208,184.6925,189.1775208,176.6133333,213.0867083,17.53423897,12.05266286,18.31067355,11.36337972,16.40570334,31.16442064,33.04854919,31.58147423,32.43727512,31.9989903
2018-03-12T20:00:00Z,3/12/2018 13:00,68.6081107,64.87226509,64.93853418,61.34826477,60.44284171,7474.781728,5.009230769,7480.283964,-5.068635897,7267.671431,192.2895487,168.0881538,177.4007359,164.4781308,197.1750436,17.91412604,9.236338487,18.38180193,8.935367261,16.29152799,30.99205789,37.88082494,31.34467287,35.92272798,31.42965985
2018-03-12T21:00:00Z,3/12/2018 14:00,68.93949754,63.27068178,65.22519467,59.77100859,61.11786501,8455.566278,5,8464.931704,-5.483314815,8440.396111,189.6291574,167.8708333,174.8280741,163.8666759,194.597787,17.90664365,9.107250669,18.4567409,8.838291189,16.39343293,30.93080974,37.56035349,31.29478693,35.63221168,31.32307554
2018-03-12T22:00:00Z,3/12/2018 15:00,67.44387636,61.67129815,63.5522198,58.27315132,59.6883198,6177.875574,5,6183.605667,-6.308333333,6170.613389,190.7302685,168.2065185,174.463463,164.0624907,194.2622222,17.93138048,9.121649305,18.45952502,8.839347937,16.40242078,30.89588423,37.09514679,31.26829163,35.24820439,31.27523853
2018-03-12T23:00:00Z,3/12/2018 16:00,66.93325348,60.08729757,63.12122274,56.81790543,59.30020412,7718.505074,4.891685185,7708.653611,-6.65362963,7694.404222,189.2958426,168.049463,171.0119537,163.9434815,190.0179167,17.88975973,9.137692147,18.59452416,8.864398201,16.50722966,30.66187235,36.67581108,31.12265073,34.89298415,31.108237
2018-03-13T00:00:00Z,3/12/2018 17:00,69.34099821,58.53351063,65.47113213,55.40363616,61.67339392,8760.04163,4.808314815,8749.256019,-6.891648148,8726.222185,189.4548889,168.1905833,172.85375,164.1628519,193.3604352,17.94158014,9.121781887,18.5173464,8.832482667,16.44984825,30.82195569,36.27418539,31.24097542,34.52996803,31.28361229
2018-03-13T01:00:00Z,3/12/2018 18:00,76.50830416,59.13727358,72.4391465,64.32847147,68.5338637,10506.64254,4423.599796,10512.81454,10044.21804,10466.12909,195.4974722,188.7520556,185.7079167,196.5164444,209.6872037,17.72791095,12.04407729,18.33586933,16.38958142,16.26004886,31.40574367,32.40420518,31.70373992,29.19188584,31.98646625
2018-03-13T02:00:00Z,3/12/2018 19:00,77.22914781,70.19091851,72.85305303,71.01503288,69.02728707,9597.019454,9609.66163,9592.520565,9617.648065,9553.07138,207.3092454,207.0254676,198.0811806,198.0436204,226.1527778,17.12843762,16.60675233,18.38207578,17.94075371,16.56485243,31.53124676,29.58294576,32.09071124,30.75354333,32.62397719
2018-03-13T03:00:00Z,3/12/2018 20:00,78.18850002,74.6378387,73.78465014,73.06802346,70.02624851,9478.285167,9486.790796,9465.954741,9489.545019,9435.75513,212.3162407,207.2458426,202.7602685,198.6952778,239.7188981,16.90619958,17.03701976,18.27767673,18.23957953,16.243852,31.64367547,30.76274244,32.23519163,31.44895185,32.66900363
2018-03-13T04:00:00Z,3/12/2018 21:00,74.9689508,72.64333109,70.48275213,70.26838488,66.69922622,7867.700963,7866.436352,7851.879981,7842.316926,7821.052204,211.1663796,206.9291759,200.8729167,198.6529074,235.2683241,16.89318412,17.15232307,18.28953369,18.22936923,16.28447051,31.5335329,31.03677509,32.13778843,31.47146041,32.48525452
2018-03-13T05:00:00Z,3/12/2018 22:00,70.29144025,68.72771616,66.05851193,65.94184202,62.32017543,6717.192556,6723.671741,6718.843204,6708.748074,6697.668167,202.8401389,206.0963889,191.22875,197.8523611,216.9380556,17.05119415,17.08125835,18.50324366,18.03226161,16.6684333,31.13061126,30.60411856,31.77457347,30.82096368,32.10723758
2018-03-13T06:00:00Z,3/12/2018 23:00,66.65706981,65.46616195,62.78900091,62.53609235,59.07418915,6137.60813,6145.867704,6151.726463,6142.53687,6126.782,198.6583426,206.1476296,181.7901389,197.4315185,203.9167963,16.94988983,16.78510122,18.72840157,17.62204642,16.81361129,30.42058968,29.84247415,31.379638,29.95860738,31.53853709
2018-03-13T07:00:00Z,3/13/2018 0:00,63.88723971,62.90772895,60.46252917,59.93085426,56.74937341,6113.517704,6133.237185,6139.548981,6130.394278,6110.487333,197.6547315,206.2898611,173.9658333,197.1643148,193.6622315,16.567551,16.41475976,18.82976169,17.20278754,16.92053243,29.56765369,29.05820107,31.00639453,29.12173644,31.0456252
2018-03-13T08:00:00Z,3/13/2018 1:00,62.30856767,61.42745652,59.31803197,58.46022714,55.58799428,5859.219278,5877.322435,5883.126519,5871.613731,5857.885731,197.2049491,206.0732431,169.2448611,197.1145139,187.6525694,16.29815967,16.12534892,18.88222626,16.90485992,16.96900616,28.94033414,28.50676305,30.76540243,28.53392375,30.71477794
2018-03-13T09:00:00Z,3/13/2018 2:00,60.42695598,58.72944809,57.84296876,55.31176134,54.09182352,5826.974458,1901.16375,5864.644417,695.36525,5837.978042,194.543375,187.9441667,163.2291667,175.5150208,180.365,16.43182717,11.93991148,18.86818866,10.6660283,16.84090174,28.58486051,29.33488193,30.53266338,29.59978346,30.36223283
2018-03-13T10:00:00Z,3/13/2018 3:00,65.94431001,56.1891136,63.64139252,53.1789207,59.80323771,9341.952583,5,9344.423125,-5.578333333,9309.318208,191.6375417,167.2816667,158.4175,163.7066458,180.3341458,15.58046019,8.05731046,18.09789906,8.538845823,16.29965301,28.3231588,34.2225668,30.53177806,32.66574488,30.48043008
2018-03-13T11:00:00Z,3/13/2018 4:00,67.94326247,54.92292183,65.52324799,51.83709586,61.68255998,8787.414792,4.975,8813.448125,-6.686666667,8763.522792,191.3924583,166.9941875,164.3408333,168.1458125,189.0233542,16.03794686,8.219435365,18.14169181,9.072654567,16.22675012,29.08245241,34.02492861,30.95156138,30.78536263,30.91579198
2018-03-13T12:00:00Z,3/13/2018 5:00,70.33657025,53.66956876,67.82405652,50.68395135,63.89131204,8817.71475,4.958333333,8855.533565,-6.758351852,8803.099718,191.3683426,166.7518056,169.1504861,163.4958542,195.7823704,16.31607552,8.287650229,18.08613656,9.161955849,16.22101605,29.68038147,33.67897931,31.22247184,32.12735316,31.3290692
2018-03-13T13:00:00Z,3/13/2018 6:00,70.19509789,52.41555141,67.53853997,49.58437384,63.61190179,9015.270056,4.825,9043.756796,-6.991509259,8989.60631,191.4333241,166.9205347,170.1658125,163.4478194,197.2231435,16.28066069,8.104803061,17.9234782,8.92230589,16.10784637,29.88763154,33.33920288,31.26371318,31.89287056,31.4223208
2018-03-13T14:00:00Z,3/13/2018 7:00,72.16151904,51.18015417,69.2068083,48.48672487,65.40227669,8810.476042,4.629958333,8818.204708,-7,8790.06625,191.6666667,167.3666667,171.6425417,163.344125,201.3066667,16.00461743,7.617772651,17.55840341,8.142563232,15.88164817,30.00725168,32.94762337,31.30739581,31.6126177,31.55501946
2018-03-13T15:00:00Z,3/13/2018 8:00,73.68731575,49.97923806,70.54074782,47.40915005,66.68496194,9770.176083,4.083375,9768.291833,-6.975,9730.773375,191.8491667,167.345875,174.1316667,163.2608333,205.0934167,16.05819928,7.528319257,17.46006614,8.057073328,15.76482219,30.33905166,32.59577108,31.42666996,31.36322621,31.73917482
2018-03-13T16:00:00Z,3/13/2018 9:00,74.26252734,48.81099643,70.8261197,46.37299041,66.98797485,9566.033792,4.086708333,9566.994833,-7,9532.043708,189.9916667,165.6858125,176.0616458,161.7066667,208.2032708,16.25740432,7.514814384,17.40910327,8.030530826,15.7438946,30.73912735,32.28197949,31.56853784,31.11762979,31.94362005
2018-03-13T17:00:00Z,3/13/2018 10:00,79.1701795,47.70085708,75.46253498,45.37840701,71.56364133,10693.81263,4.104958333,10699.33671,-7,10646.69088,195.5749792,166.5241875,187.1867083,162.4433333,219.5358542,17.23273971,8.178421129,17.67600192,8.216834222,15.76164312,31.75210444,32.03619546,32.02277862,30.91358064,32.44574709
2018-03-13T18:00:00Z,3/13/2018 11:00,77.26351308,46.63342577,73.12317394,44.42960509,69.28003904,8993.505917,4.325,9008.475375,-7,8973.99375,209.3575208,167.3375,192.2924583,163.1874792,224.2758542,17.03401148,8.45586407,17.72047187,8.378051229,15.81890005,31.7921563,31.80482137,32.1343643,30.73373563,32.57216255
2018-03-13T19:00:00Z,3/13/2018 12:00,76.96840111,45.62626015,72.7109834,50.73372057,68.82708726,8656.55575,4.016666667,8651.862917,6892.739125,8610.455292,209.5775,168.8924583,192.0616458,191.7850625,222.0008125,16.99952805,8.515632306,17.76090704,13.70785207,15.77689459,31.71778558,31.58091543,32.06429167,26.0047505,32.44096889
2018-03-13T20:00:00Z,3/13/2018 13:00,69.11278309,44.66639754,64.88607058,53.38674262,61.07374212,6029.5585,4,6057.186625,495.5775417,6036.51775,198.4425208,166.5866667,178.4850208,171.7574792,205.1358125,16.62857346,8.220084689,17.77340082,9.606558981,15.96685894,30.96466321,31.36621743,31.5374335,27.71455555,31.74652758
2018-03-13T21:00:00Z,3/13/2018 14:00,72.34371777,43.75581854,68.53681154,50.51158288,64.62374316,9639.99344,4,9666.254194,-6.991666667,9615.418227,191.5630949,165.2934329,171.314375,161.9022708,199.0472523,16.32785983,7.815414663,17.6992023,8.355761954,15.97178691,30.48772883,31.09742802,31.34218539,30.77709659,31.56669902
2018-03-13T22:00:00Z,3/13/2018 15:00,76.92830854,47.0172482,72.94610442,55.94645814,69.00610423,9982.777921,5147.480208,9980.694153,7942.769125,9940.317051,195.8336204,191.3974005,185.6166458,192.0459722,213.0811713,17.05658228,11.3190743,17.92286273,14.12495421,15.95420586,31.3736515,26.94982042,31.80577432,27.10863851,32.09517124
2018-03-13T23:00:00Z,3/13/2018 16:00,73.64049612,59.21145213,69.35077593,61.43347317,65.51390501,7685.252417,7680.109792,7670.617583,7681.030833,7642.495958,202.145,207.0441667,192.3483333,197.7708125,218.7683333,17.01796561,15.06159275,18.27362059,16.48131795,16.38587303,31.39512328,26.05978474,31.92669115,27.86855237,32.26995812
2018-03-14T00:00:00Z,3/13/2018 17:00,73.12359277,63.75449016,68.96477878,63.37125222,65.10569805,8816.1935,8809.248542,8802.831333,8816.852167,8748.715542,198.3125,206.0758542,188.9291667,197.4733333,214.2599792,17.10624473,15.73641553,18.4412638,16.86136228,16.56012556,31.25240296,27.48459811,31.81111884,28.49909699,32.13189545
2018-03-14T01:00:00Z,3/13/2018 18:00,74.15897555,66.92773289,69.93534653,65.69594748,66.09988585,8635.334083,8619.763375,8611.592167,8644.936083,8571.995417,199.0583542,205.7083333,191.1683542,197.3249792,217.1391667,17.18080449,16.1674968,18.44899744,17.20585713,16.55256388,31.33258603,28.49172478,31.88322286,29.20757736,32.26595268
2018-03-14T02:00:00Z,3/13/2018 19:00,71.58964158,65.86999275,67.31909936,64.0488645,63.5530287,7231.065375,7226.844125,7212.860167,7210.800375,7188.405458,199.0049583,205.8016875,189.5150208,197.4975417,214.8233542,17.08121456,16.26783707,18.43380104,17.27903997,16.60328157,31.17540858,28.86056268,31.77270972,29.40060255,32.11498408
2018-03-14T03:00:00Z,3/13/2018 20:00,68.49906022,63.92864661,64.44911996,61.71839988,60.73850801,6785.225792,6784.821292,6780.965,6767.551,6764.33325,196.4817083,205.6899792,182.9133125,197.2916875,205.9624792,16.92933982,16.21873603,18.54176134,17.12884373,16.66833486,30.67088636,28.72766963,31.48997223,29.10805561,31.72778233
2018-03-14T04:00:00Z,3/13/2018 21:00,68.44911908,64.57358132,64.65643957,62.17959779,60.95982312,7654.71925,7660.740333,7637.342625,7627.3585,7616.463792,196.2191458,205.6541667,179.6758542,197.3183333,201.9858542,16.72510659,16.14329502,18.54949284,17.05461985,16.72204339,30.28786886,28.62963584,31.33961402,28.94626442,31.53682428
2018-03-14T05:00:00Z,3/13/2018 22:00,69.10228589,65.80696851,65.4423489,63.23297394,61.68692797,7837.648125,7845.563292,7828.848208,7817.734208,7796.508292,196.0291667,206.0283333,179.6724792,197.2674583,202.3308333,16.6995158,16.21152158,18.60454694,17.10257766,16.68085361,30.24071764,28.8217947,31.3874331,29.06801091,31.58496567
2018-03-14T06:00:00Z,3/13/2018 23:00,71.11203831,68.18757553,67.54437947,65.54371251,63.74626467,8825.983565,8818.862671,8809.324486,8818.857227,8766.615481,195.9333426,206.4524213,181.8308333,197.0541968,205.5586111,16.77750182,16.32699846,18.55778463,17.2450137,16.6634691,30.41044247,29.13653524,31.49066564,29.39593606,31.73504495
2018-03-14T07:00:00Z,3/14/2018 0:00,71.74725193,69.15533825,68.04830615,66.45149788,64.2761477,7814.901935,7804.615898,7801.887986,7818.700134,7766.136477,195.7832546,205.9207731,185.1895139,197.0099907,210.0588403,16.89207009,16.53029522,18.47285569,17.4386024,16.62055349,30.72707523,29.56530641,31.62800231,29.8180246,31.92710736
2018-03-14T08:00:00Z,3/14/2018 1:00,67.10797936,65.087466,63.53185768,60.57607264,59.81255904,6254.705917,6172.092375,6269.376917,1137.872292,6251.613,194.6599792,204.0483125,180.2066667,176.8375,202.3933125,16.83531273,16.53894722,18.63890221,11.59360722,16.77474672,30.37674482,29.37198463,31.41572764,30.5459253,31.58547538
2018-03-14T09:00:00Z,3/14/2018 2:00,64.42082093,60.67543643,61.13698321,57.63990111,57.42638947,6108.426083,7.050041667,6131.762458,-5.336666667,6107.630083,192.2966875,173.0767083,168.1058333,163.3649792,188.7075,16.76871511,9.186593125,18.38080272,8.740067283,16.39566572,29.81156574,32.03272342,30.96026181,33.79711761,30.92807654
2018-03-14T10:00:00Z,3/14/2018 3:00,62.11110922,58.70058415,59.16711555,56.17766457,55.42017517,6290.23475,4.941666667,6319.224792,-6.25,6290.829375,190.6000208,165.6024792,156.6808333,162.2100417,177.7891667,15.40739805,7.806126593,17.82888172,8.302722725,16.12568872,28.52128267,34.67186673,30.45958491,33.48842628,30.36214788
2018-03-14T11:00:00Z,3/14/2018 4:00,65.39107453,57.25842909,62.80586024,54.79449905,58.99735301,8273.09925,4.571666667,8302.228792,-6.533333333,8260.40375,190.4416458,165.5041875,156.7983333,162.1583125,178.8524792,15.31489114,7.679377292,17.7900488,8.217725033,16.06945284,28.41737772,34.31053478,30.52252968,33.14262601,30.47193228
2018-03-14T12:00:00Z,3/14/2018 5:00,67.48148967,55.84154457,64.88535337,53.43743949,61.07912183,8595.286292,4.383291667,8600.390917,-6.37,8567.098792,190.595,165.5782917,160.9608333,162.2558125,184.9275208,15.50554787,7.658565639,17.72975255,8.232005701,15.9957819,28.86178993,33.90839616,30.76131579,32.82713505,30.82452999
2018-03-14T13:00:00Z,3/14/2018 6:00,72.62275761,59.03499555,69.7709358,59.77311609,65.90714664,9434.882042,6339.056,9410.74275,8376.9515,9384.318125,194.9508333,195.4908333,177.5075,195.4275,202.4683125,16.62449393,13.1974849,18.22425125,15.34834758,16.23147632,30.11045105,29.22253295,31.39425699,28.3095653,31.54727554
2018-03-14T14:00:00Z,3/14/2018 7:00,72.25247016,66.79142436,69.04769202,65.62984043,65.23898229,8731.612,8749.081583,8736.059917,8749.685417,8710.326,195.6833125,204.9541667,185.8458125,197.4525208,211.5858958,16.81276257,16.03402127,18.39214405,17.09435172,16.52165863,30.64673847,28.62132218,31.68855607,29.28097091,32.01523391
2018-03-14T15:00:00Z,3/14/2018 8:00,72.70292576,69.18747591,69.2961774,67.14903957,65.59031073,8257.301102,8258.869532,8236.665,8261.53312,8219.716444,184.5457755,194.8411319,184.8551505,189.1742269,211.2472407,17.03389327,16.82084587,18.46917419,17.73119955,16.67332387,31.19063686,29.8854235,31.91764548,30.22293469,32.3048316
2018-03-14T16:00:00Z,3/14/2018 9:00,67.87786991,65.28003842,64.24984489,62.72166094,60.5894697,5294.129093,5282.840301,5284.650986,5291.013782,5281.130778,188.919037,199.3510625,185.0887801,194.6810023,208.6344051,17.34675349,16.87422029,18.55501543,17.55546885,16.68983488,31.0599418,29.82349238,31.63856949,29.88490451,31.88651951
2018-03-14T17:00:00Z,3/14/2018 10:00,65.24808772,63.0762689,61.82978532,60.28795643,58.22002149,6701.8645,6707.400375,6695.790458,6683.949458,6687.301375,184.9116875,196.6282917,178.0908125,192.9774792,198.7741667,17.63518777,17.05829919,18.95511207,17.6010573,17.04330614,30.65663838,29.53137786,31.38323737,29.39144136,31.45142343
2018-03-14T18:00:00Z,3/14/2018 11:00,64.81138705,62.84821764,61.42512315,59.91782642,57.81099812,6240.129917,6245.899708,6241.5515,6232.499625,6229.378667,184.2733125,196.1916875,176.2625,192.5525208,195.8016458,17.70062873,17.13106667,19.08698968,17.60358568,17.15485701,30.49150555,29.50810132,31.29014038,29.24689746,31.32239064
2018-03-14T19:00:00Z,3/14/2018 12:00,64.57558668,62.79315387,61.28832006,59.78276047,57.64878333,6569.971417,6578.30275,6573.771333,6580.541083,6557.1475,183.8275,195.9733333,174.6300208,192.2732917,193.4325208,17.69911553,17.19631093,19.19137182,17.53442845,17.24846036,30.3435247,29.41792251,31.21883403,29.07405972,31.23103345
2018-03-14T20:00:00Z,3/14/2018 13:00,69.02613154,67.2067744,65.7732357,64.12139019,62.05635818,9324.54025,9347.298792,9318.669083,9294.446042,9293.467792,183.1208333,196.3850417,178.7099583,192.1000208,199.0041667,18.00202048,17.40058056,19.22392744,17.86671204,17.25574608,30.74245373,29.82855353,31.44983545,29.5131968,31.57126156
2018-03-14T21:00:00Z,3/14/2018 14:00,70.95734863,69.27206558,67.36074235,66.04709371,63.63803362,8180.078333,8187.592792,8163.08425,8155.46475,8145.310292,189.1224583,198.5999792,186.208375,192.4099792,209.7116458,17.88841167,17.62132923,19.04625993,18.25392004,17.17343211,31.2116311,30.47593239,31.76879936,30.29653382,32.04045616
2018-03-14T22:00:00Z,3/14/2018 15:00,71.21071836,69.76702168,67.52063684,66.46479006,63.80567355,8257.818542,8274.107125,8239.882417,8234.699833,8222.394667,193.3233542,198.6249792,188.381625,192.7041667,212.415,17.67117518,17.69096078,19.00749086,18.3492604,17.18812002,31.21178307,30.74533053,31.81850614,30.5511092,32.14926968
2018-03-14T23:00:00Z,3/14/2018 16:00,71.17765271,69.95509771,67.47846468,66.62201534,63.8043988,8632.441292,8652.930542,8620.290042,8601.173042,8598.520208,194.0558958,198.3024792,188.7341875,192.6375,213.1491667,17.63901967,17.73206822,18.96576186,18.45435932,17.15628033,31.25375702,30.88885849,31.8534253,30.70819928,32.19811935
2018-03-15T00:00:00Z,3/14/2018 17:00,72.36064158,71.31894427,68.60149255,67.92852832,64.93491411,8652.412093,8674.500866,8650.17544,8637.997856,8624.770009,196.6517639,198.7414606,191.3363194,192.4608542,217.1964583,17.50347874,17.82359302,18.87353822,18.57051057,17.11487476,31.33437052,31.16292613,31.95304331,31.00142104,32.37155747
2018-03-15T01:00:00Z,3/14/2018 18:00,75.89410708,74.91877817,72.01357582,71.44689417,68.33904286,9927.840435,9944.934384,9902.60938,9875.315296,9883.236852,201.9039097,198.3076574,196.7181736,192.7160417,228.5177292,17.37836338,17.98955698,18.7280236,18.79288175,16.89793535,31.56296461,31.69473117,32.19145443,31.54763508,32.62528416
2018-03-15T02:00:00Z,3/14/2018 19:00,77.28061078,76.5697285,73.18491929,72.97726234,69.40632671,9242.633292,9250.5655,9225.007625,9209.630125,9200.58575,208.5666458,199.5483333,202.1600208,195.336625,245.0875,16.97568159,17.93302477,18.41505027,18.75716333,16.23215161,31.71823918,32.1515492,32.36569594,31.98090687,32.60101363
2018-03-15T03:00:00Z,3/14/2018 20:00,79.10687763,78.57443354,74.96179521,75.01988713,71.07352257,10377.08883,10382.42488,10369.84763,10404.43388,10324.79867,211.8666875,206.4641667,204.6891458,199.5150417,250.6066458,16.73552553,17.50925671,18.12460572,18.4838218,15.96618577,31.83522212,32.16281086,32.44408167,32.08805524,32.66307121
2018-03-15T04:00:00Z,3/14/2018 21:00,78.33584174,77.98536455,73.95849939,74.34745445,69.9667791,8597.513333,8590.274083,8575.77125,8570.042708,8549.545167,216.0982917,215.29,208.0241667,204.4958542,255.7007917,16.5353605,17.06335247,17.96090374,18.26534309,15.72615428,31.90566687,32.02053307,32.49201123,32.13040136,32.63772585
2018-03-15T05:00:00Z,3/14/2018 22:00,74.47812382,74.32762363,70.14406348,70.54902394,66.16215879,7764.77975,7773.190542,7753.213958,7742.738458,7739.255917,209.52,208.5041875,200.5133333,199.4383333,237.3917083,16.65532953,17.23588907,18.11634376,18.2935706,16.13600163,31.6895218,31.89679121,32.26907803,31.86645139,32.47080987
2018-03-15T06:00:00Z,3/14/2018 23:00,71.38715658,71.3420213,67.24519683,67.59842678,63.31798239,7137.914167,7143.18075,7133.156542,7122.513042,7118.077792,200.4675208,202.7949583,191.9258333,193.8724583,219.8025417,16.85674889,17.32685915,18.35458493,18.30692153,16.5597546,31.34952026,31.57089766,31.99275452,31.47920547,32.23659269
2018-03-15T07:00:00Z,3/15/2018 0:00,67.17376738,67.20697949,63.28386644,62.58622441,59.47093786,6000.098292,6007.617125,6007.426833,2594.754042,5994.085542,192.5949792,201.0525208,182.4491875,183.5091875,206.2299583,17.03282507,17.18310268,18.62124835,14.3295841,16.79711954,30.91767916,30.87545777,31.63328287,30.4054114,31.74262799
2018-03-15T08:00:00Z,3/15/2018 1:00,66.5200982,66.38069713,62.88889952,58.88541952,59.06887742,6901.315333,6904.297667,6900.0745,-5,6884.851958,189.693375,198.8375,177.445,164.3357917,199.2783542,17.16162891,17.20850424,18.85885177,9.928343612,16.9566733,30.55413869,30.50205548,31.47803667,34.82964653,31.51454885
2018-03-15T09:00:00Z,3/15/2018 2:00,68.26986703,67.93128989,64.74055484,57.54812266,60.97727876,8138.086296,8146.629685,8121.911778,-5.370138889,8107.852866,189.0008125,198.5294537,177.3922917,164.183375,200.0691551,17.1700793,17.15498424,18.8917647,9.900369437,16.96461004,30.51970759,30.46102165,31.49754563,34.64397432,31.57192369
2018-03-15T10:00:00Z,3/15/2018 3:00,73.19349569,72.60932429,69.53630895,56.22643184,65.79053811,9890.542259,9908.934944,9865.167889,-6.175,9843.832389,188.6702778,198.3833333,185.0510906,164.0874907,211.5381852,17.44432041,17.43457523,18.74542557,9.872395263,16.8719584,31.20467179,31.07119247,31.86039526,34.32344783,32.10504743
